Transaction_ID,Customer_ID,Item_ID,Location_ID,Payment_Method_ID,Shipping_Type_ID,Purchase_Amount_USD,Review_Rating,Discount_Applied,Promo_Code_Used,Subscription_Status,Previous_Purchases,Frequency_of_Purchases,Season
1335,1370,86,45,1,4,75,3.2,Yes,Yes,No,48,Fortnightly,Winter
1336,446,397,45,1,4,29,4.9,Yes,Yes,Yes,18,Annually,Fall
1337,1127,868,45,1,4,58,3.4,Yes,Yes,No,47,Fortnightly,Winter
1338,228,218,4,1,4,90,4.2,Yes,Yes,Yes,25,Fortnightly,Winter
1339,1807,1176,4,1,4,67,3.9,No,No,No,24,Annually,Fall
1340,2050,1183,4,1,4,24,2.7,No,No,No,15,Annually,Fall
1341,42,42,30,1,4,39,4.5,Yes,Yes,Yes,40,Annually,Spring
1342,2418,154,30,1,4,24,3.3,No,No,No,32,Fortnightly,Fall
1343,591,516,30,1,4,39,4.6,Yes,Yes,Yes,30,Fortnightly,Fall
1344,3559,1088,30,1,4,94,4.8,No,No,No,9,Quarterly,Summer
1345,6,6,6,1,4,20,2.9,Yes,Yes,Yes,14,Weekly,Summer
1346,325,303,6,1,4,82,4.8,Yes,Yes,Yes,37,Quarterly,Summer
1347,2518,994,6,1,4,38,2.9,No,No,No,10,Annually,Spring
1348,2957,72,7,1,4,88,3.7,No,No,No,30,Monthly,Fall
1349,950,761,7,1,4,36,3.4,Yes,Yes,Yes,49,Monthly,Summer
1350,3224,1036,7,1,4,65,3.9,No,No,No,36,Bi-Weekly,Spring
1351,1877,113,27,1,4,36,2.6,No,No,No,20,Quarterly,Fall
1352,1499,289,27,1,4,32,3.1,Yes,Yes,No,46,Fortnightly,Summer
1353,419,375,27,1,4,73,3.0,Yes,Yes,Yes,27,Bi-Weekly,Spring
1354,1047,581,27,1,4,22,4.2,Yes,Yes,Yes,12,Annually,Winter
1355,1231,634,27,1,4,80,4.6,Yes,Yes,No,49,Monthly,Spring
1356,917,739,27,1,4,34,2.7,Yes,Yes,Yes,16,Monthly,Spring
1357,1382,999,27,1,4,86,2.9,Yes,Yes,No,48,Quarterly,Winter
1358,1539,1015,27,1,4,65,3.2,Yes,Yes,No,22,Bi-Weekly,Fall
1359,2934,1069,27,1,4,52,3.8,No,No,No,28,Monthly,Summer
1360,2387,1223,27,1,4,33,2.9,No,No,No,14,Monthly,Summer
1361,299,275,34,1,4,53,4.0,Yes,Yes,Yes,11,Every 3 Months,Winter
1362,309,291,34,1,4,29,3.7,Yes,Yes,Yes,45,Bi-Weekly,Fall
1363,1203,914,34,1,4,29,2.9,Yes,Yes,No,14,Every 3 Months,Spring
1364,1974,1279,34,1,4,20,4.5,No,No,No,9,Every 3 Months,Fall
1365,1661,467,8,1,4,45,4.1,Yes,Yes,No,37,Monthly,Winter
1366,961,770,8,1,4,48,4.4,Yes,Yes,Yes,20,Quarterly,Spring
1367,3122,1156,8,1,4,38,2.6,No,No,No,16,Weekly,Fall
1368,2451,1459,18,1,4,76,4.5,No,No,No,7,Quarterly,Fall
1369,2936,1614,18,1,4,27,4.6,No,No,No,11,Weekly,Spring
1370,3459,1728,9,1,4,37,3.4,No,No,No,24,Quarterly,Spring
1371,464,412,43,1,4,81,2.7,Yes,Yes,Yes,29,Weekly,Summer
1372,1968,702,43,1,4,81,3.7,No,No,No,4,Annually,Fall
1373,2822,1495,43,1,4,72,4.5,No,No,No,37,Monthly,Summer
1374,2818,667,37,1,4,65,3.4,No,No,No,6,Weekly,Winter
1375,2095,830,37,1,4,25,3.4,No,No,No,19,Annually,Spring
1376,3608,458,36,1,4,93,3.3,No,No,No,20,Bi-Weekly,Fall
1377,928,745,36,1,4,78,4.4,Yes,Yes,Yes,8,Bi-Weekly,Summer
1378,2845,1590,36,1,4,79,4.4,No,No,No,42,Annually,Summer
1379,3325,884,10,1,4,32,3.3,No,No,No,41,Weekly,Fall
1380,1578,1057,13,1,4,34,4.0,Yes,Yes,No,7,Fortnightly,Spring
1381,2982,1621,13,1,4,36,4.9,No,No,No,37,Annually,Winter
1382,627,280,14,1,4,79,3.9,Yes,Yes,Yes,10,Annually,Spring
1383,3252,13,23,1,4,20,3.7,No,No,No,39,Quarterly,Winter
1384,1610,145,23,1,4,93,4.1,Yes,Yes,No,3,Monthly,Fall
1385,1897,384,23,1,4,51,2.9,No,No,No,19,Monthly,Fall
1386,1040,70,50,1,4,46,4.8,Yes,Yes,Yes,39,Monthly,Fall
1387,846,269,50,1,4,21,3.7,Yes,Yes,Yes,30,Monthly,Winter
1388,746,359,50,1,4,92,4.7,Yes,Yes,Yes,4,Monthly,Fall
1389,3898,595,33,1,4,33,2.9,No,No,No,24,Quarterly,Spring
1390,2878,649,33,1,4,46,3.6,No,No,No,34,Monthly,Summer
1391,1298,720,33,1,4,85,4.6,Yes,Yes,No,32,Annually,Summer
1392,3096,1659,47,1,4,53,3.4,No,No,No,13,Fortnightly,Fall
1393,2179,1047,21,1,4,98,4.7,No,No,No,32,Annually,Summer
1394,777,163,16,1,4,60,5.0,Yes,Yes,Yes,8,Every 3 Months,Spring
1395,3303,1690,16,1,4,82,4.2,No,No,No,31,Bi-Weekly,Winter
1396,3454,1726,16,1,4,60,4.3,No,No,No,48,Bi-Weekly,Winter
1397,906,735,17,1,4,68,2.8,Yes,Yes,Yes,16,Annually,Spring
1398,1808,778,35,1,4,46,3.5,No,No,No,37,Fortnightly,Summer
1399,704,598,40,1,4,87,3.0,Yes,Yes,Yes,21,Weekly,Summer
1400,3534,323,22,1,4,98,4.7,No,No,No,30,Fortnightly,Fall
1401,147,139,25,1,4,30,4.0,Yes,Yes,Yes,21,Fortnightly,Fall
1402,3049,233,25,1,4,93,3.9,No,No,No,47,Fortnightly,Summer
1403,194,186,26,1,4,100,3.0,Yes,Yes,Yes,29,Annually,Fall
1404,1077,840,26,1,4,72,2.9,Yes,Yes,No,47,Bi-Weekly,Spring
1405,1707,1159,26,1,4,87,3.0,No,No,No,25,Fortnightly,Spring
1406,1441,1025,29,1,4,76,4.4,Yes,Yes,No,13,Monthly,Spring
1407,3770,1792,29,1,4,87,3.6,No,No,No,31,Annually,Summer
1408,647,556,28,1,4,54,4.9,Yes,Yes,Yes,19,Bi-Weekly,Spring
1409,2948,400,44,1,4,63,4.4,No,No,No,50,Annually,Spring
1410,1346,983,44,1,4,21,3.6,Yes,Yes,No,42,Weekly,Fall
1411,2712,1553,44,1,4,22,4.0,No,No,No,50,Monthly,Spring
1412,3456,87,32,1,4,89,4.7,No,No,No,13,Annually,Fall
1413,2168,1012,32,1,4,48,4.9,No,No,No,33,Fortnightly,Winter
1414,1646,1131,32,1,4,36,2.8,Yes,Yes,No,36,Every 3 Months,Summer
1415,3889,665,42,1,4,69,3.4,No,No,No,14,Bi-Weekly,Spring
1416,2907,1406,42,1,4,27,3.9,No,No,No,7,Annually,Spring
1417,1461,1038,39,1,4,85,4.6,Yes,Yes,No,33,Bi-Weekly,Fall
1418,1497,811,38,1,4,98,5.0,Yes,Yes,No,9,Bi-Weekly,Winter
1419,1544,368,49,1,4,89,4.0,Yes,Yes,No,24,Annually,Fall
1420,1613,962,49,1,4,68,4.4,Yes,Yes,No,26,Monthly,Summer
1421,3203,1131,49,1,4,37,4.5,No,No,No,38,Annually,Fall
1422,1847,1226,49,1,4,53,2.9,No,No,No,9,Quarterly,Summer
1423,2978,462,48,1,4,47,3.4,No,No,No,20,Annually,Winter
1424,915,723,48,1,4,67,4.1,Yes,Yes,Yes,27,Every 3 Months,Summer
1425,422,378,1,2,4,40,3.5,Yes,Yes,Yes,48,Bi-Weekly,Winter
1426,174,166,12,2,4,46,3.4,Yes,Yes,Yes,30,Annually,Fall
1427,783,660,12,2,4,57,4.5,Yes,Yes,Yes,15,Weekly,Summer
1428,2694,1548,12,2,4,70,2.6,No,No,No,46,Quarterly,Summer
1429,320,300,2,2,4,74,2.6,Yes,Yes,Yes,1,Every 3 Months,Spring
1430,1664,1140,2,2,4,22,3.5,Yes,Yes,No,1,Bi-Weekly,Summer
1431,2939,1616,2,2,4,53,3.0,No,No,No,15,Monthly,Fall
1432,3126,534,5,2,4,26,4.0,No,No,No,3,Quarterly,Spring
1433,2434,899,5,2,4,73,3.4,No,No,No,16,Bi-Weekly,Spring
1434,1181,900,5,2,4,23,4.9,Yes,Yes,No,34,Monthly,Spring
1435,2913,918,5,2,4,37,4.0,No,No,No,27,Bi-Weekly,Winter
1436,1268,949,5,2,4,83,2.7,Yes,Yes,No,41,Weekly,Spring
1437,1436,1022,5,2,4,95,4.0,Yes,Yes,No,41,Weekly,Fall
1438,2428,1386,5,2,4,26,3.3,No,No,No,45,Quarterly,Spring
1439,1616,262,15,2,4,62,3.2,Yes,Yes,No,45,Bi-Weekly,Fall
1440,2795,1579,15,2,4,24,3.3,No,No,No,7,Fortnightly,Fall
1441,3480,1731,15,2,4,56,4.9,No,No,No,41,Monthly,Summer
1442,1723,35,3,2,4,51,3.3,No,No,No,14,Fortnightly,Summer
1443,1381,468,3,2,4,35,4.6,Yes,Yes,No,41,Fortnightly,Winter
1444,686,586,3,2,4,71,3.5,Yes,Yes,Yes,32,Fortnightly,Winter
1445,1253,938,3,2,4,41,4.0,Yes,Yes,No,8,Quarterly,Fall
1446,3125,392,19,2,4,51,3.4,No,No,No,4,Every 3 Months,Summer
1447,2701,1551,19,2,4,68,3.2,No,No,No,36,Weekly,Winter
1448,571,504,45,2,4,99,4.1,Yes,Yes,Yes,20,Annually,Fall
1449,1222,794,45,2,4,69,4.5,Yes,Yes,No,3,Quarterly,Winter
1450,1856,151,4,2,4,76,4.7,No,No,No,9,Annually,Spring
1451,3212,1261,4,2,4,65,4.9,No,No,No,12,Monthly,Winter
1452,3462,1391,6,2,4,23,4.4,No,No,No,47,Quarterly,Spring
1453,311,22,7,2,4,85,4.6,Yes,Yes,Yes,50,Fortnightly,Winter
1454,3828,27,7,2,4,73,4.1,No,No,No,47,Fortnightly,Summer
1455,757,638,7,2,4,99,4.8,Yes,Yes,Yes,24,Fortnightly,Summer
1456,3399,1712,7,2,4,60,3.8,No,No,No,44,Fortnightly,Winter
1457,3404,397,27,2,4,65,3.9,No,No,No,1,Bi-Weekly,Summer
1458,1872,1237,27,2,4,96,2.7,No,No,No,14,Every 3 Months,Fall
1459,1158,886,34,2,4,66,4.4,Yes,Yes,No,11,Quarterly,Fall
1460,1811,904,34,2,4,28,2.7,No,No,No,16,Bi-Weekly,Fall
1461,2901,1264,34,2,4,67,4.0,No,No,No,23,Bi-Weekly,Winter
1462,1247,59,8,2,4,60,2.7,Yes,Yes,No,27,Monthly,Winter
1463,1016,648,18,2,4,24,4.1,Yes,Yes,Yes,34,Weekly,Summer
1464,1636,1126,18,2,4,24,3.2,Yes,Yes,No,40,Annually,Summer
1465,3318,1693,18,2,4,67,4.7,No,No,No,30,Quarterly,Summer
1466,318,298,9,2,4,82,4.3,Yes,Yes,Yes,42,Every 3 Months,Fall
1467,2673,605,9,2,4,28,2.9,No,No,No,13,Annually,Spring
1468,1271,660,9,2,4,98,3.3,Yes,Yes,No,20,Annually,Fall
1469,3551,1751,9,2,4,74,4.8,No,No,No,32,Weekly,Winter
1470,3103,25,46,2,4,85,4.3,No,No,No,29,Bi-Weekly,Summer
1471,319,299,46,2,4,67,2.5,Yes,Yes,Yes,10,Annually,Winter
1472,1715,701,46,2,4,71,4.4,No,No,No,15,Monthly,Summer
1473,2958,951,46,2,4,70,4.7,No,No,No,2,Annually,Fall
1474,2063,9,37,2,4,63,2.8,No,No,No,15,Quarterly,Fall
1475,3597,59,37,2,4,83,4.3,No,No,No,44,Fortnightly,Spring
1476,406,362,37,2,4,74,3.8,Yes,Yes,Yes,15,Annually,Summer
1477,861,449,37,2,4,87,4.1,Yes,Yes,Yes,3,Monthly,Spring
1478,1548,681,37,2,4,46,3.5,Yes,Yes,No,40,Quarterly,Summer
1479,2141,1351,36,2,4,90,3.7,No,No,No,36,Fortnightly,Fall
1480,2148,1355,10,2,4,43,4.8,No,No,No,4,Fortnightly,Fall
1481,3129,1017,11,2,4,32,4.4,No,No,No,20,Annually,Fall
1482,3873,25,14,2,4,94,4.3,No,No,No,3,Monthly,Spring
1483,3349,450,14,2,4,74,2.8,No,No,No,15,Every 3 Months,Winter
1484,1518,1067,14,2,4,41,3.4,Yes,Yes,No,12,Quarterly,Spring
1485,3000,1114,14,2,4,48,3.8,No,No,No,10,Monthly,Winter
1486,3222,1383,14,2,4,76,3.2,No,No,No,28,Annually,Winter
1487,3786,1802,14,2,4,94,3.8,No,No,No,6,Monthly,Winter
1488,357,326,23,2,4,80,3.8,Yes,Yes,Yes,27,Weekly,Spring
1489,2806,717,23,2,4,97,4.3,No,No,No,48,Quarterly,Fall
1490,960,769,23,2,4,99,2.6,Yes,Yes,Yes,12,Fortnightly,Spring
1491,3524,1121,23,2,4,59,2.8,No,No,No,30,Fortnightly,Summer
1492,1886,1242,23,2,4,53,4.4,No,No,No,35,Monthly,Winter
1493,3678,253,50,2,4,30,2.8,No,No,No,43,Annually,Fall
1494,3613,816,50,2,4,29,3.6,No,No,No,26,Every 3 Months,Summer
1495,1882,51,33,2,4,41,4.3,No,No,No,13,Bi-Weekly,Winter
1496,527,466,33,2,4,52,4.9,Yes,Yes,Yes,19,Monthly,Winter
1497,3057,1566,33,2,4,59,3.8,No,No,No,15,Bi-Weekly,Spring
1498,310,292,47,2,4,22,4.5,Yes,Yes,Yes,21,Fortnightly,Spring
1499,392,352,47,2,4,86,4.8,Yes,Yes,Yes,25,Fortnightly,Spring
1500,1568,1093,47,2,4,33,4.1,Yes,Yes,No,9,Monthly,Spring
1501,1328,907,21,2,4,40,2.8,Yes,Yes,No,37,Weekly,Winter
1502,1928,1259,21,2,4,29,2.9,No,No,No,8,Every 3 Months,Summer
1503,2307,1413,21,2,4,78,3.4,No,No,No,8,Bi-Weekly,Winter
1504,3184,678,17,2,4,56,3.5,No,No,No,14,Every 3 Months,Winter
1505,2572,1441,17,2,4,27,3.5,No,No,No,48,Fortnightly,Winter
1506,2464,1465,17,2,4,21,3.3,No,No,No,25,Bi-Weekly,Summer
1507,1717,36,40,2,4,47,4.7,No,No,No,30,Every 3 Months,Winter
1508,3155,1028,40,2,4,55,4.4,No,No,No,32,Quarterly,Winter
1509,1823,1215,40,2,4,85,4.4,No,No,No,4,Annually,Summer
1510,1921,1258,40,2,4,84,2.8,No,No,No,40,Every 3 Months,Spring
1511,369,297,20,2,4,39,4.5,Yes,Yes,Yes,29,Monthly,Spring
1512,402,359,20,2,4,91,4.8,Yes,Yes,Yes,21,Quarterly,Fall
1513,3764,1113,20,2,4,24,4.5,No,No,No,38,Every 3 Months,Winter
1514,2770,1154,20,2,4,89,3.0,No,No,No,13,Weekly,Fall
1515,1295,197,22,2,4,64,4.5,Yes,Yes,No,21,Every 3 Months,Summer
1516,1111,861,22,2,4,61,3.0,Yes,Yes,No,31,Bi-Weekly,Fall
1517,3686,1783,31,2,4,42,2.6,No,No,No,17,Bi-Weekly,Summer
1518,1617,321,25,2,4,41,3.4,Yes,Yes,No,50,Quarterly,Spring
1519,925,743,24,2,4,78,3.1,Yes,Yes,Yes,37,Quarterly,Winter
1520,3450,819,24,2,4,37,4.5,No,No,No,35,Monthly,Spring
1521,1581,177,26,2,4,71,3.7,Yes,Yes,No,30,Annually,Summer
1522,873,618,26,2,4,33,2.9,Yes,Yes,Yes,25,Quarterly,Spring
1523,2563,1500,29,2,4,62,4.7,No,No,No,27,Fortnightly,Spring
1524,1693,291,41,2,4,75,2.6,No,No,No,33,Bi-Weekly,Winter
1525,697,595,41,2,4,42,2.8,Yes,Yes,Yes,49,Monthly,Fall
1526,1555,1085,41,2,4,48,2.7,Yes,Yes,No,18,Bi-Weekly,Winter
1527,3263,107,28,2,4,35,2.7,No,No,No,21,Every 3 Months,Spring
1528,1256,941,28,2,4,68,4.1,Yes,Yes,No,38,Fortnightly,Fall
1529,2064,1323,28,2,4,86,2.9,No,No,No,32,Monthly,Fall
1530,1924,79,44,2,4,36,4.3,No,No,No,7,Annually,Summer
1531,1109,312,44,2,4,25,2.8,Yes,Yes,No,50,Fortnightly,Fall
1532,1029,813,44,2,4,36,3.7,Yes,Yes,Yes,4,Fortnightly,Summer
1533,2225,869,44,2,4,25,4.3,No,No,No,38,Quarterly,Winter
1534,1486,1050,44,2,4,56,3.4,Yes,Yes,No,3,Fortnightly,Spring
1535,2708,1191,44,2,4,88,4.2,No,No,No,19,Weekly,Fall
1536,122,119,42,2,4,72,4.2,Yes,Yes,Yes,11,Fortnightly,Winter
1537,3698,85,39,2,4,66,3.0,No,No,No,39,Weekly,Winter
1538,614,534,39,2,4,51,2.6,Yes,Yes,Yes,46,Bi-Weekly,Fall
1539,2534,1249,39,2,4,46,3.1,No,No,No,49,Bi-Weekly,Summer
1540,3812,824,38,2,4,30,4.0,No,No,No,14,Monthly,Winter
1541,1410,1010,38,2,4,50,4.2,Yes,Yes,No,41,Fortnightly,Spring
1542,2922,1480,49,2,4,24,4.6,No,No,No,11,Fortnightly,Fall
1543,2281,1313,1,3,4,21,2.8,No,No,No,31,Fortnightly,Summer
1544,3723,1791,1,3,4,34,4.0,No,No,No,1,Fortnightly,Fall
1545,3108,1,12,3,4,31,4.6,No,No,No,18,Bi-Weekly,Winter
1546,1489,1052,12,3,4,44,4.0,Yes,Yes,No,37,Weekly,Winter
1547,132,127,2,3,4,29,3.9,Yes,Yes,Yes,46,Weekly,Summer
1548,378,341,2,3,4,32,4.1,Yes,Yes,Yes,39,Every 3 Months,Spring
1549,1186,904,2,3,4,64,3.9,Yes,Yes,No,29,Monthly,Spring
1550,3564,1075,2,3,4,90,4.9,No,No,No,8,Every 3 Months,Summer
1551,3365,456,5,3,4,33,3.2,No,No,No,7,Monthly,Fall
1552,2651,1535,5,3,4,35,4.2,No,No,No,46,Every 3 Months,Summer
1553,3810,1391,15,3,4,33,3.7,No,No,No,28,Annually,Winter
1554,2350,1427,15,3,4,34,3.9,No,No,No,40,Every 3 Months,Fall
1555,2257,5,19,3,4,22,5.0,No,No,No,33,Quarterly,Fall
1556,129,124,19,3,4,32,4.7,Yes,Yes,Yes,21,Fortnightly,Spring
1557,262,250,19,3,4,77,4.9,Yes,Yes,Yes,21,Annually,Winter
1558,530,469,19,3,4,84,3.7,Yes,Yes,Yes,6,Monthly,Fall
1559,3386,233,4,3,4,83,2.8,No,No,No,16,Every 3 Months,Winter
1560,3573,1684,4,3,4,28,5.0,No,No,No,25,Monthly,Spring
1561,3777,105,30,3,4,25,4.1,No,No,No,10,Fortnightly,Spring
1562,250,239,30,3,4,47,4.2,Yes,Yes,Yes,18,Annually,Fall
1563,1873,275,30,3,4,64,4.6,No,No,No,24,Monthly,Summer
1564,813,397,30,3,4,56,3.2,Yes,Yes,Yes,32,Weekly,Summer
1565,1915,971,30,3,4,97,3.4,No,No,No,40,Fortnightly,Fall
1566,1867,1234,30,3,4,44,4.2,No,No,No,9,Fortnightly,Winter
1567,3791,1803,30,3,4,45,4.4,No,No,No,31,Weekly,Summer
1568,1069,303,6,3,4,94,2.5,Yes,Yes,No,47,Weekly,Fall
1569,3862,369,6,3,4,57,4.9,No,No,No,49,Monthly,Spring
1570,2656,1536,6,3,4,83,3.4,No,No,No,2,Fortnightly,Summer
1571,2710,1215,27,3,4,54,2.9,No,No,No,9,Bi-Weekly,Winter
1572,3743,7,34,3,4,80,4.4,No,No,No,50,Bi-Weekly,Fall
1573,3195,778,34,3,4,52,4.6,No,No,No,10,Bi-Weekly,Summer
1574,1388,1001,34,3,4,85,3.8,Yes,Yes,No,20,Monthly,Winter
1575,1430,1019,34,3,4,38,4.7,Yes,Yes,No,6,Every 3 Months,Fall
1576,3868,1810,34,3,4,21,2.7,No,No,No,28,Monthly,Summer
1577,1947,142,8,3,4,49,4.5,No,No,No,41,Quarterly,Summer
1578,1120,262,8,3,4,36,3.1,Yes,Yes,No,36,Weekly,Spring
1579,955,764,8,3,4,74,3.5,Yes,Yes,Yes,18,Every 3 Months,Fall
1580,3874,1809,8,3,4,43,4.0,No,No,No,22,Weekly,Summer
1581,31,31,18,3,4,31,4.7,Yes,Yes,Yes,16,Monthly,Winter
1582,3562,745,18,3,4,29,3.4,No,No,No,39,Fortnightly,Spring
1583,2032,1303,18,3,4,51,4.0,No,No,No,2,Monthly,Spring
1584,3538,29,43,3,4,92,3.5,No,No,No,40,Every 3 Months,Spring
1585,1008,588,43,3,4,62,4.8,Yes,Yes,Yes,2,Annually,Spring
1586,923,710,43,3,4,60,4.2,Yes,Yes,Yes,13,Monthly,Fall
1587,2625,1372,46,3,4,59,3.3,No,No,No,19,Annually,Summer
1588,2511,1482,46,3,4,42,4.4,No,No,No,48,Weekly,Winter
1589,92,90,37,3,4,99,4.6,Yes,Yes,Yes,18,Every 3 Months,Winter
1590,2807,1083,37,3,4,39,2.7,No,No,No,50,Annually,Spring
1591,2031,1302,36,3,4,67,2.8,No,No,No,38,Monthly,Summer
1592,683,583,10,3,4,29,4.0,Yes,Yes,Yes,49,Bi-Weekly,Summer
1593,3178,1230,10,3,4,52,3.2,No,No,No,31,Monthly,Fall
1594,358,327,11,3,4,56,4.0,Yes,Yes,Yes,16,Bi-Weekly,Spring
1595,2341,36,13,3,4,24,2.6,No,No,No,37,Fortnightly,Summer
1596,298,282,13,3,4,26,4.4,Yes,Yes,Yes,4,Bi-Weekly,Summer
1597,1097,851,14,3,4,46,2.6,Yes,Yes,No,48,Annually,Fall
1598,775,585,23,3,4,46,3.5,Yes,Yes,Yes,11,Quarterly,Summer
1599,2893,898,23,3,4,39,3.2,No,No,No,47,Monthly,Spring
1600,3402,1434,23,3,4,71,3.4,No,No,No,39,Weekly,Winter
1601,3272,1686,23,3,4,55,4.4,No,No,No,30,Weekly,Spring
1602,1964,123,50,3,4,30,3.9,No,No,No,11,Weekly,Spring
1603,3463,1304,50,3,4,73,4.5,No,No,No,34,Every 3 Months,Spring
1604,2520,1486,50,3,4,90,4.9,No,No,No,21,Quarterly,Spring
1605,3806,1805,33,3,4,57,3.1,No,No,No,31,Quarterly,Fall
1606,107,104,47,3,4,35,3.7,Yes,Yes,Yes,31,Monthly,Summer
1607,1260,944,47,3,4,64,3.9,Yes,Yes,No,45,Monthly,Fall
1608,3382,1043,47,3,4,66,4.7,No,No,No,27,Quarterly,Winter
1609,3650,1235,47,3,4,57,4.4,No,No,No,33,Fortnightly,Fall
1610,1969,1277,47,3,4,70,4.2,No,No,No,25,Weekly,Spring
1611,94,91,21,3,4,62,4.5,Yes,Yes,Yes,46,Weekly,Fall
1612,442,146,21,3,4,81,4.2,Yes,Yes,Yes,32,Annually,Winter
1613,1557,1087,16,3,4,57,2.7,Yes,Yes,No,26,Quarterly,Fall
1614,822,660,35,3,4,39,3.9,Yes,Yes,Yes,31,Bi-Weekly,Spring
1615,2107,1246,35,3,4,34,4.4,No,No,No,40,Every 3 Months,Fall
1616,1942,1267,35,3,4,99,3.3,No,No,No,46,Quarterly,Winter
1617,3342,1153,40,3,4,50,4.5,No,No,No,35,Monthly,Summer
1618,3533,1524,40,3,4,68,4.6,No,No,No,12,Annually,Fall
1619,834,691,20,3,4,68,3.5,Yes,Yes,Yes,11,Annually,Fall
1620,2775,1572,20,3,4,40,4.1,No,No,No,42,Quarterly,Fall
1621,2359,1027,22,3,4,93,3.8,No,No,No,38,Quarterly,Spring
1622,3214,1159,22,3,4,56,3.3,No,No,No,33,Monthly,Winter
1623,2549,1497,22,3,4,63,3.8,No,No,No,34,Monthly,Winter
1624,323,69,31,3,4,95,3.0,Yes,Yes,Yes,47,Monthly,Winter
1625,3442,511,31,3,4,96,4.1,No,No,No,15,Annually,Fall
1626,2767,757,31,3,4,91,2.8,No,No,No,47,Monthly,Winter
1627,979,135,25,3,4,40,2.5,Yes,Yes,Yes,33,Weekly,Summer
1628,973,778,25,3,4,61,3.0,Yes,Yes,Yes,33,Weekly,Winter
1629,2626,1466,25,3,4,51,2.7,No,No,No,31,Weekly,Summer
1630,3315,670,24,3,4,94,3.3,No,No,No,8,Quarterly,Spring
1631,2335,773,24,3,4,79,4.2,No,No,No,7,Monthly,Summer
1632,2480,1469,24,3,4,98,4.2,No,No,No,26,Every 3 Months,Fall
1633,1494,1054,26,3,4,44,2.7,Yes,Yes,No,44,Quarterly,Fall
1634,3580,221,29,3,4,66,4.8,No,No,No,19,Every 3 Months,Fall
1635,3165,1672,29,3,4,32,2.6,No,No,No,16,Annually,Winter
1636,1048,148,41,3,4,36,4.2,Yes,Yes,Yes,7,Fortnightly,Fall
1637,199,190,41,3,4,45,4.8,Yes,Yes,Yes,39,Fortnightly,Winter
1638,231,221,41,3,4,88,4.1,Yes,Yes,Yes,43,Annually,Fall
1639,2473,610,41,3,4,73,4.1,No,No,No,31,Annually,Summer
1640,2961,942,28,3,4,48,3.6,No,No,No,47,Weekly,Spring
1641,1349,984,44,3,4,54,3.2,Yes,Yes,No,23,Fortnightly,Spring
1642,2028,1301,44,3,4,73,4.8,No,No,No,50,Every 3 Months,Fall
1643,2944,49,42,3,4,44,3.4,No,No,No,37,Monthly,Spring
1644,2135,1347,42,3,4,41,2.9,No,No,No,35,Fortnightly,Winter
1645,2363,1368,42,3,4,41,2.7,No,No,No,24,Monthly,Fall
1646,2430,1448,42,3,4,57,4.4,No,No,No,47,Fortnightly,Summer
1647,2779,60,39,3,4,57,3.2,No,No,No,24,Bi-Weekly,Spring
1648,302,285,39,3,4,95,3.8,Yes,Yes,Yes,25,Every 3 Months,Spring
1649,3548,1749,39,3,4,31,3.8,No,No,No,23,Annually,Summer
1650,790,157,38,3,4,84,2.7,Yes,Yes,Yes,4,Bi-Weekly,Fall
1651,615,535,38,3,4,85,4.0,Yes,Yes,Yes,21,Bi-Weekly,Winter
1652,1082,686,38,3,4,30,4.5,Yes,Yes,No,45,Annually,Spring
1653,2778,905,38,3,4,24,4.8,No,No,No,28,Every 3 Months,Fall
1654,2556,1133,38,3,4,74,3.5,No,No,No,23,Weekly,Fall
1655,1618,948,49,3,4,64,4.3,Yes,Yes,No,50,Fortnightly,Winter
1656,2088,1334,49,3,4,91,4.7,No,No,No,1,Weekly,Summer
1657,3612,892,48,3,4,82,2.9,No,No,No,30,Annually,Spring
1658,2195,649,1,5,4,29,3.5,No,No,No,48,Quarterly,Summer
1659,3499,700,1,5,4,35,3.8,No,No,No,2,Bi-Weekly,Summer
1660,2150,1232,12,5,4,21,4.0,No,No,No,1,Weekly,Winter
1661,2416,1410,12,5,4,34,4.3,No,No,No,30,Weekly,Fall
1662,2134,952,2,5,4,34,3.8,No,No,No,13,Annually,Summer
1663,1246,14,15,5,4,31,3.4,Yes,Yes,No,30,Weekly,Fall
1664,2137,1348,15,5,4,93,2.8,No,No,No,25,Fortnightly,Summer
1665,2159,1358,3,5,4,84,4.6,No,No,No,9,Fortnightly,Spring
1666,3824,464,19,5,4,42,3.0,No,No,No,27,Weekly,Summer
1667,606,530,19,5,4,32,4.2,Yes,Yes,Yes,17,Weekly,Winter
1668,1206,915,19,5,4,99,3.5,Yes,Yes,No,38,Fortnightly,Spring
1669,2298,1408,19,5,4,83,4.7,No,No,No,1,Quarterly,Summer
1670,1699,1155,45,5,4,41,4.8,No,No,No,46,Quarterly,Winter
1671,1329,266,4,5,4,97,3.7,Yes,Yes,No,40,Weekly,Winter
1672,1342,981,4,5,4,27,2.9,Yes,Yes,No,31,Quarterly,Fall
1673,334,289,30,5,4,64,4.5,Yes,Yes,Yes,15,Bi-Weekly,Winter
1674,598,522,30,5,4,69,3.4,Yes,Yes,Yes,19,Fortnightly,Summer
1675,691,590,30,5,4,68,4.8,Yes,Yes,Yes,45,Weekly,Spring
1676,1385,829,30,5,4,96,4.6,Yes,Yes,No,8,Weekly,Fall
